productId,avg_rating,rating_count
B001KJSPQQ,5.0,1
B001KKDP5Q,4.0,1
B001KN92IC,3.6363636363636362,11
B001KNASEO,3.72,25
B001KNB92Y,5.0,5
B001KNC9KA,4.666666666666667,3
B001KNC9VE,4.75,4
B001KNC9VO,4.75,4
B001KNE9OY,5.0,5
B001KNFYCA,5.0,1
B001KNFYES,4.6,5
B001KNI2WE,5.0,5
B001KNKQ5K,5.0,1
B001KNO0HU,3.0,1
B001KNPZXI,4.857142857142857,7
B001KNRQOE,3.0,1
B001KNSH4C,1.0,1
B001KNTULQ,3.25,4
B001KON47G,5.0,2
B001KP4VMC,5.0,1
B001KP6B98,4.625,8
B001KP8EO8,4.625,8
B001KPI25Y,3.0,1
B001KPI26I,4.5,2
B001KPI272,4.5,2
B001KPI28Q,5.0,3
B001KPI2D6,4.0,2
B001KPI2EK,1.0,1
B001KPI2KY,4.75,4
B001KPI2MM,5.0,1
B001KPI376,4.0,1
B001KPK4VY,4.0,1
B001KPK4XM,4.5,2
B001KPL1PM,4.625,8
B001KPLX4Q,4.0,1
B001KPLXAK,5.0,3
B001KPLXCS,4.0,2
B001KPLXJQ,4.75,4
B001KPLXL4,5.0,1
B001KPLXPK,4.666666666666667,3
B001KPO1EA,4.0,1
B001KPO1EU,4.75,4
B001KPO1T0,1.0,1
B001KPPQMG,1.0,1
B001KPPQRQ,4.75,4
B001KPPQTE,5.0,1
B001KPPRB6,5.0,1
B001KPPRC0,5.0,1
B001KPPRD4,5.0,3
B001KPUHJ8,1.0,1
B001KPUHUM,5.0,1
B001KPVNZA,5.0,1
B001KQ7J16,1.0,1
B001KQ7JDE,4.666666666666667,3
B001KQ7OVQ,5.0,1
B001KQ9L26,5.0,2
B001KQA922,5.0,1
B001KQAR24,4.445255474452555,137
B001KQEE3M,4.5,2
B001KQF5CQ,3.0,1
B001KQI08C,3.0,1
B001KQJLDK,5.0,1
B001KQK9XQ,4.5,2
B001KQM74K,4.5,2
B001KS9F0W,4.0,1
B001KSIS9G,4.0,1
B001KT60O0,3.0,1
B001KT9ZUG,3.0,1
B001KT9ZW4,3.0,1
B001KTA000,5.0,1
B001KTA03C,4.561797752808989,178
B001KU0PEK,5.0,1
B001KU2TZ8,5.0,3
B001KU2TZI,4.75,4
B001KU4WIK,2.5,2
B001KUODSE,5.0,1
B001KUOE4C,5.0,1
B001KUOEJW,2.0,1
B001KUOELU,5.0,1
B001KUOEVU,2.0,1
B001KUOFSW,5.0,1
B001KUOFX2,4.0,3
B001KUOFXM,5.0,1
B001KUOFY6,3.0,3
B001KUOFZ0,5.0,1
B001KUOG54,4.333333333333333,3
B001KUOGAO,5.0,1
B001KUOGG8,1.0,1
B001KUOGKY,5.0,1
B001KUOGNG,5.0,1
B001KUOH26,3.8421052631578947,19
B001KUOHE4,3.5,2
B001KUQG3O,1.8333333333333333,6
B001KUQGGQ,1.0,1
B001KUQGZ2,5.0,1
B001KUQHS8,2.0,1
B001KUQHV0,5.0,1
B001KUQHVA,4.5,6
B001KUQIEG,5.0,1
B001KUQIGY,5.0,1
B001KUQIJ6,4.5,2
B001KUQINM,3.0,1
B001KUQIPU,4.0,1
B001KUQIU0,5.0,3
B001KUQJ0Y,1.0,1
B001KUQJ7W,5.0,1
B001KUSJKW,2.0,1
B001KUSKHY,4.333333333333333,3
B001KUSKKG,3.0,1
B001KUSKYM,5.0,1
B001KUSL0K,4.5,2
B001KUSL1E,5.0,1
B001KUSLGY,3.8653846153846154,52
B001KUSLL4,5.0,1
B001KUULIK,3.8,5
B001KUULJE,5.0,2
B001KUULNU,1.0,1
B001KUULXA,2.0,2
B001KUUNFQ,3.0,2
B001KUUNHE,4.333333333333333,3
B001KUUNP6,5.0,1
B001KUUO4Q,5.0,1
B001KUUO7S,5.0,1
B001KUUOH8,5.0,1
B001KUUOI2,5.0,2
B001KUUONW,5.0,1
B001KUUOQ4,5.0,1
B001KUVTM2,3.75,8
B001KUWDMW,5.0,3
B001KUWE80,5.0,1
B001KUWEE4,5.0,1
B001KUWEL2,4.0,1
B001KUWENU,4.166666666666667,6
B001KUWEOO,4.8,5
B001KUWET4,4.0,1
B001KUWFL6,5.0,3
B001KUWFPC,4.285714285714286,49
B001KVNDM0,5.0,4
B001KVPBS4,4.6725146198830405,171
B001KVPC0G,4.375,32
B001KVPC8I,4.375,32
B001KVPGKW,2.5,2
B001KVRJ7K,5.0,1
B001KVRLBY,5.0,1
B001KW900I,4.6875,16
B001KWAZBG,4.0,1
B001KWB2SG,5.0,2
B001KWCSUM,5.0,1
B001KWCVP4,5.0,1
B001KWEZTO,4.8,20
B001KWF2O6,5.0,1
B001KWGTNY,2.0,1
B001KWGZ38,3.0,1
B001KWH7TY,5.0,1
B001KWK1N8,5.0,1
B001KWVFKG,2.0,2
B001KWVIIK,3.5,2
B001KWVJ5C,4.0,8
B001KWVJCU,1.6666666666666667,3
B001KWVJG6,3.0,4
B001KWXDQ0,2.0,1
B001KWXK36,1.0,2
B001KWXKMM,3.6666666666666665,3
B001KWZDXG,3.0,1
B001KWZHD2,2.5,2
B001KWZHQY,3.0,1
B001KWZKO8,2.25,4
B001KWZKUC,4.0,1
B001KWZL24,2.5,2
B001KY0960,1.0,2
B001KYATH4,4.583333333333333,12
B001KYBRO8,5.0,2
B001KYCQXE,5.0,3
B001KYGMO8,4.0,1
B001KYK3OS,4.0,1
B001KYQKK4,4.4,5
B001KYWCOC,3.0,1
B001KZ0YS2,1.0,1
B001KZ1AEY,3.0,3
B001KZ2T12,4.1,10
B001KZH53Y,5.0,1
B001KZH548,5.0,1
B001KZMD9K,5.0,1
B001L048WO,4.6,5
B001L04BDA,4.714285714285714,7
B001L06318,4.875,8
B001L06354,4.875,8
B001L0677S,4.714285714285714,7
B001L09CZ2,4.875,8
B001L0B2BO,4.714285714285714,7
B001L0JYLY,5.0,1
B001L1197A,3.870967741935484,31
B001L191TS,4.909090909090909,11
B001L1ASN6,4.571428571428571,7
B001L1AT62,5.0,6
B001L1DYAA,5.0,6
B001L1EIFU,1.0,1
B001L1EINC,5.0,1
B001L1H6CC,4.0,3
B001L1IQHQ,5.0,5
B001L1IRMK,5.0,2
B001L1IRXE,5.0,2
B001L1IU5E,5.0,2
B001L1KG3I,4.4,10
B001L1KH6Y,5.0,3
B001L1KHBY,4.5,2
B001L1KHPA,5.0,2
B001L1KJ1C,4.0,1
B001L1KL2E,5.0,1
B001L1KL8I,1.0,1
B001L1MI2U,4.25,4
B001L1MI70,5.0,3
B001L1MMNU,2.3333333333333335,3
B001L1MOOW,4.75,4
B001L28RTM,3.75,4
B001L414D6,5.0,1
B001L477B4,5.0,1
B001L47B9W,5.0,3
B001L47RSW,4.0,1
B001L47ZG6,2.0,1
B001L4813M,4.0,1
B001L48ZD8,4.5,2
B001L492LW,5.0,2
B001L493S4,4.666666666666667,3
B001L494RY,4.0,3
B001L498EI,5.0,1
B001L499M4,5.0,1
B001L49AT6,5.0,1
B001L4B10C,3.0,1
B001L4COIK,4.5,2
B001L4CPJI,4.0,3
B001L4CZSY,5.0,1
B001L4CZWA,5.0,1
B001L4D01A,5.0,2
B001L4D0GK,5.0,1
B001L4EME4,4.764705882352941,17
B001L4EWOO,5.0,1
B001L4GGM0,5.0,1
B001L4JEXS,5.0,3
B001L4JH5I,4.508474576271187,59
B001L4NHKE,5.0,1
B001L4NJ1G,5.0,1
B001L4NJTS,5.0,2
B001L4NOO8,5.0,1
B001L4X6FA,4.833333333333333,6
B001L4YYYC,4.166666666666667,6
B001L51US4,4.5,4
B001L54X74,4.833333333333333,6
B001L59UDG,5.0,1
B001L6EQ7U,5.0,1
B001L6EQZM,5.0,1
B001L70JBG,4.5,4
B001L70JIE,5.0,1
B001L70ZX8,4.0,1
B001L71L0O,3.0,1
B001L73DMI,4.0,1
B001L73DPK,5.0,2
B001L7PDTO,5.0,1
B001L7RZZ4,4.25,4
B001L7WKV8,5.0,1
B001L7Y1I8,5.0,1
B001L83YNA,5.0,1
B001L883QS,4.8,5
B001L97SQS,5.0,1
B001LAPQKC,5.0,1
B001LDAE4C,4.333333333333333,3
B001LESTKW,5.0,2
B001LEUZD6,5.0,1
B001LF7542,4.0,1
B001LFEUCM,3.462686567164179,67
B001LFF4JK,2.0,1
B001LFJKEA,4.0,1
B001LFJZ2C,4.4,5
B001LFKTN6,1.0,1
B001LFW8F8,4.125,8
B001LG940E,3.6732673267326734,303
B001LG943G,4.571428571428571,7
B001LG945O,3.5366666666666666,300
B001LGG8Y4,4.0,1
B001LGG9K2,5.0,1
B001LGGH2C,4.0,10
B001LGGH40,3.6131147540983606,305
B001LGGH54,3.547703180212014,283
B001LGORNI,4.333333333333333,3
B001LIQGOY,2.5,2
B001LJUD88,5.0,1
B001LK2OYI,5.0,1
B001LKKX46,5.0,1
B001LKORYS,5.0,1
B001LM2J0A,5.0,1
B001LM2K3Q,5.0,2
B001LM42Q4,5.0,1
B001LM5UMO,5.0,1
B001LM5VDM,5.0,1
B001LMPE2U,5.0,1
B001LMT1CY,3.6666666666666665,3
B001LN2QU2,4.75,8
B001LN4IZS,4.916666666666667,12
B001LNE3NA,4.0,1
B001LNHQ34,4.6,35
B001LNJFY2,5.0,1
B001LNL0MC,1.0,2
B001LNLW16,4.75,8
B001LNLW5M,4.857142857142857,7
B001LNMXQO,5.0,1
B001LNR8KK,5.0,1
B001LNSRT6,1.0,1
B001LNT4F2,5.0,1
B001LNTY70,4.6725146198830405,171
B001LNUKE6,4.538461538461538,13
B001LNUWIA,5.0,2
B001LNWIQY,3.0,1
B001LNWITQ,5.0,3
B001LNXYT4,5.0,1
B001LNZEYM,4.666666666666667,3
B001LNZF46,5.0,1
B001LNZG9U,3.0,1
B001LO1A0S,4.636363636363637,11
B001LO1BF2,5.0,3
B001LO35WE,1.0,1
B001LO37PY,5.0,6
B001LO4X2K,2.0,1
B001LO4YOC,4.5,4
B001LO4YZQ,5.0,4
B001LO4ZJG,5.0,1
B001LO4ZWI,3.0,2
B001LO501S,5.0,3
B001LO509K,5.0,1
B001LO50OA,5.0,1
B001LO50SQ,5.0,2
B001LO511W,5.0,3
B001LO514Y,1.0,1
B001LQCOIS,3.515151515151515,33
B001LQNUKO,2.0,1
B001LQNUO0,4.0,1
B001LQNUPO,2.0,1
B001LQNUTA,4.4,5
B001LQNUZ4,2.0,1
B001LQNVOE,4.0,5
B001LQNVTE,5.0,1
B001LQNW2A,4.5,2
B001LQNWES,3.5,4
B001LQNWJS,4.0,2
B001LQNWRK,4.0,2
B001LQNX4M,5.0,1
B001LQNX8S,5.0,2
B001LQNXOC,4.333333333333333,6
B001LQNXT2,5.0,1
B001LQNXWE,3.0,1
B001LQO1MU,5.0,2
B001LQO1PC,5.0,2
B001LQO5RQ,5.0,1
B001LQPVWO,5.0,1
B001LQPW3C,5.0,1
B001LQPW9G,5.0,3
B001LQR9GK,5.0,1
B001LQR9R4,4.5,6
B001LQRA46,3.0,1
B001LQRATG,4.25,4
B001LQRC3K,5.0,1
B001LQRCB2,5.0,3
B001LQRCEE,4.5,2
B001LQRCH6,4.666666666666667,9
B001LQRCJO,3.0,3
B001LQRCO4,3.5,2
B001LQRD8O,5.0,1
B001LQRFLE,5.0,7
B001LQRIWA,5.0,1
B001LQRJ4C,5.0,1
B001LQRJEW,5.0,2
B001LQRK14,5.0,1
B001LQRKC8,5.0,7
B001LQRN8E,4.0,1
B001LQTCRY,1.0,1
B001LQTCV0,4.666666666666667,3
B001LQTCWE,5.0,1
B001LQTCY2,5.0,1
B001LQTD0U,3.1666666666666665,6
B001LQTD4G,3.1666666666666665,6
B001LQTDBE,3.1666666666666665,6
B001LQTDXM,5.0,4
B001LQTDZA,3.0,1
B001LQTEF4,4.0,5
B001LQTGNE,5.0,3
B001LQTGTS,4.0,1
B001LQTH1A,5.0,3
B001LQTHI8,4.0,1
B001LQTHOM,4.0,2
B001LQTHWY,3.0,2
B001LQTHYW,5.0,1
B001LQTIDC,1.5,2
B001LQTJ3Q,4.25,8
B001LQTJ8Q,5.0,1
B001LQTJEU,5.0,4
B001LQTJNQ,3.5,4
B001LQTO2M,1.5,2
B001LQTT9A,4.8,5
B001LQWO8I,4.2,5
B001LR2CP2,2.0,1
B001LR2CT8,5.0,1
B001LR3FTE,5.0,1
B001LR3FY4,4.5,2
B001LU10AW,5.0,1
B001LULT2Q,3.6666666666666665,3
B001LUM1IM,4.0,1
B001LUM1ZU,2.772727272727273,22
B001LUQ3WC,3.0,1
B001LUSLAE,5.0,1
B001LW3Q5W,2.0,1
B001LXYA5Q,3.8,10
B001M04TC2,4.0,1
B001M0500M,4.5,2
B001M0501G,5.0,1
B001M0501Q,4.5,2
B001M0503E,4.5,2
B001M0503O,5.0,1
B001M05070,4.0,4
B001M0507A,5.0,1
B001M0507K,3.75,4
B001M0508O,5.0,1
B001M050B6,4.0,1
B001M050CA,4.258928571428571,112
B001M050CK,2.75,4
B001M050CU,4.258928571428571,112
B001M050T8,4.0,4
B001M050VQ,3.6666666666666665,6
B001M050YI,4.0,2
B001M054E4,1.0,1
B001M072DK,4.5,6
B001M072FI,5.0,1
B001M072NU,4.0,1
B001M072OO,5.0,1
B001M072WG,1.0,1
B001M072X0,5.0,6
B001M072XU,5.0,1
B001M07320,4.5,2
B001M073C0,5.0,1
B001M073SO,5.0,5
B001M0743S,4.5,6
B001M07456,2.0,1
B001M07460,4.6,10
B001M0746K,2.5,2
B001M0749C,3.5,2
B001M0749M,5.0,3
B001M074A6,5.0,1
B001M074CY,5.0,1
B001M074JM,4.5,8
B001M074KQ,3.5,2
B001M074LA,3.857142857142857,7
B001M074LK,4.25,4
B001M074ME,4.230769230769231,13
B001M074MY,4.285714285714286,7
B001M074NI,4.0,22
B001M074O2,5.0,3
B001M074OW,5.0,5
B001M074PQ,1.0,1
B001M074Q0,4.545454545454546,11
B001M08XA6,5.0,4
B001M08XBU,5.0,1
B001M08XPG,4.066666666666666,15
B001M08XRO,5.0,1
B001M08XS8,5.0,3
B001M08XXI,5.0,1
B001M08YP0,4.5,6
B001M08YZA,3.7083333333333335,24
B001M09AKS,5.0,1
B001M09ATY,4.166666666666667,6
B001M09B5M,5.0,1
B001M09BHU,4.333333333333333,9
B001M09BKW,5.0,2
B001M09BOS,5.0,16
B001M09BQQ,4.8,5
B001M09BS4,4.2,5
B001M09BTS,3.727272727272727,11
B001M09BUW,3.6666666666666665,3
B001M09C8I,5.0,2
B001M0A5XY,4.6,5
B001M0A660,5.0,1
B001M0A6C4,4.714285714285714,28
B001M0A6GK,4.5,2
B001M0A6L0,5.0,2
B001M0A6LA,3.5,2
B001M0A6LU,4.0,2
B001M0A6ME,5.0,1
B001M0A6QK,5.0,2
B001M0A6R4,5.0,4
B001M0A6WO,4.0,1
B001M0A70K,5.0,1
B001M0A8L8,5.0,1
B001M0A8M2,5.0,2
B001M0A8N6,5.0,1
B001M0A8TA,4.5,2
B001M0A8UY,5.0,1
B001M0A8W2,5.0,2
B001M0A8XG,5.0,2
B001M0A8XQ,5.0,7
B001M0A8Y0,5.0,5
B001M0AJX0,5.0,2
B001M0AK5M,5.0,9
B001M0AKE8,4.75,4
B001M0AKSE,5.0,4
B001M0AL0G,3.6666666666666665,3
B001M0AL38,5.0,1
B001M0AL8I,4.0,4
B001M0ALCO,5.0,1
B001M0ALE2,4.2,5
B001M0ALFG,4.333333333333333,3
B001M0ALFQ,5.0,1
B001M0ALHO,4.5,2
B001M0ALII,5.0,4
B001M0ALK6,1.0,1
B001M0ALO2,5.0,1
B001M0ALSS,5.0,1
B001M0ALT2,5.0,1
B001M0AM5U,5.0,1
B001M0DRSY,5.0,1
B001M0DRYI,4.0,3
B001M0G1R8,3.0,1
B001M0G1SC,1.0,1
B001M0G1SM,3.5,2
B001M0G1SW,5.0,1
B001M0G1UK,3.0,1
B001M0G1WI,5.0,1
B001M0G1XW,4.4,5
B001M0G1Y6,5.0,1
B001M0G204,4.0,1
B001M0G20E,5.0,1
B001M0G22W,5.0,1
B001M0G27C,1.0,1
B001M0G2AO,5.0,1
B001M0G2HW,5.0,1
B001M0G2KY,3.0,1
B001M0G2MM,1.0,1
B001M0G2PO,4.857142857142857,7
B001M0G2Q8,4.333333333333333,3
B001M0UK3E,5.0,1
B001M0XKGI,3.0,1
B001M1950M,1.0,1
B001M199T4,5.0,2
B001M19IJK,4.0,22
B001M1DUDU,4.666666666666667,6
B001M1EQ60,4.285714285714286,7
B001M1FXYE,3.0,1
B001M1HIGK,5.0,1
B001M1IOUE,5.0,1
B001M1IOY0,5.0,1
B001M1IQ3Y,4.5,4
B001M1IQCU,2.0,1
B001M1JDMM,5.0,5
B001M1L12M,5.0,1
B001M1L3RA,4.8,5
B001M1UT1G,4.0,3
B001M1V302,4.0,1
B001M1V3C0,3.0,1
B001M1V47O,5.0,2
B001M1V4L0,3.5,2
B001M1V4ME,2.0,1
B001M1V4WY,4.777777777777778,9
B001M1V4Z6,4.0,2
B001M1V54G,5.0,3
B001M1V55K,4.75,8
B001M1V58M,3.0,1
B001M1V5P0,4.5,2
B001M1V762,5.0,1
B001M1V87A,5.0,1
B001M1V8U2,5.0,1
B001M1V8ZM,2.0,1
B001M1V9HY,5.0,2
B001M1V9MY,5.0,3
B001M1VA32,2.0,1
B001M1VADM,4.2,5
B001M1VWJO,5.0,1
B001M1XXY6,5.0,1
B001M1YJ58,4.5,2
B001M1YW0U,4.25,4
B001M1YYLW,4.588235294117647,17
B001M1YZ52,4.0,1
B001M1YZD4,5.0,1
B001M1Z0M4,5.0,2
B001M1Z0T2,4.5,2
B001M1Z12I,5.0,3
B001M1Z14Q,5.0,1
B001M1Z1EQ,1.0,1
B001M1Z1IW,4.25,4
B001M1Z2EK,5.0,1
B001M1ZVH8,5.0,2
B001M1ZW72,5.0,1
B001M20IM0,4.0,2
B001M20IMK,3.0,1
B001M20WV2,5.0,2
B001M20XA2,5.0,1
B001M20XN4,2.0,1
B001M22LX4,4.666666666666667,6
B001M22T18,5.0,1
B001M22T4U,5.0,4
B001M22T54,5.0,1
B001M22TA4,4.0,6
B001M22U8A,5.0,1
B001M23VEW,4.666666666666667,3
B001M23VZQ,4.0,1
B001M23W3M,5.0,4
B001M23W4G,5.0,6
B001M23W50,5.0,2
B001M23WBY,4.0,1
B001M23WG4,5.0,3
B001M23WR8,5.0,1
B001M23WVY,2.5,2
B001M23WY6,5.0,1
B001M23XK4,4.5,4
B001M23XLI,3.0,4
B001M23YBW,5.0,1
B001M23YGW,5.0,2
B001M23YR6,4.0,1
B001M23Z0C,4.0,1
B001M24VX2,4.0,2
B001M29OAM,3.75,4
B001M2AYNI,5.0,1
B001M2B8QK,5.0,1
B001M2BM34,4.25,4
B001M2BM3O,4.857142857142857,7
B001M2BM4I,4.4907063197026025,269
B001M2BM84,3.375,8
B001M2BM9I,4.666666666666667,3
B001M2BPLI,3.0,2
B001M2GSJC,5.0,1
B001M2GSME,5.0,1
B001M2X354,5.0,1
B001M2X55C,4.0,2
B001M2X5FM,2.0,2
B001M2YTCK,4.0,1
B001M2YXPI,5.0,5
B001M4T018,5.0,1
B001M5RNTS,4.6,5
B001MBHGTO,5.0,1
B001MBTNUE,5.0,1
B001MBTNXQ,5.0,1
B001MGEU0W,4.5,2
B001MKG4FW,5.0,2
B001MLZAT2,5.0,1
B001MLZB6E,3.0,1
B001MM38JU,2.0,1
B001MM48TO,2.0,1
B001MOH3VW,1.0,1
B001MOJXME,5.0,1
B001MOQI0Y,3.0,2
B001MOWL8M,5.0,1
B001MP30DG,2.272727272727273,11
B001MPAPJ8,5.0,1
B001MQEN0O,5.0,1
B001MSTLE0,4.666666666666667,3
B001MSZK04,5.0,3
B001MUBY66,4.0,5
B001MUC0PU,3.6666666666666665,6
B001MUC1A4,3.6666666666666665,3
B001MUE1R0,5.0,1
B001MUE2BA,2.0,1
B001MUE2XS,4.0,4
B001MUI11M,3.0,1
B001MUNAH2,5.0,1
B001MUNAJK,4.0,2
B001MURXMK,4.333333333333333,3
B001MUZYWQ,4.8,5
B001MUZZXY,4.0,1
B001MV0BPA,5.0,1
B001MVDGIY,4.5,2
B001MWRT0Y,3.8,10
B001MWRT2W,3.8,10
B001MWRT3G,2.0,2
B001MX0G76,5.0,1
B001MX4316,5.0,1
B001N0WDKQ,3.0,1
B001N1NFD4,4.0,1
B001N29O5G,5.0,1
B001N2AYNM,5.0,1
B001N2D1M8,5.0,2
B001N3NPV4,4.5,2
B001N3REYI,5.0,1
B001N3RF74,5.0,1
B001N3RFFQ,5.0,2
B001N3RFX8,4.5,2
B001N3SVYU,3.0,1
B001N3T05O,4.0,1
B001N3UY72,5.0,1
B001N5SSBY,5.0,1
B001N80ELI,4.166666666666667,6
B001N81UN4,5.0,3
B001N8599K,5.0,3
B001N879WA,5.0,2
B001N9V56K,5.0,2
B001NA261C,1.0,1
B001NA6QQ8,4.0,2
B001NA78VK,5.0,1
B001NASPPI,5.0,1
B001NATQYM,5.0,1
B001NAUGWS,4.666666666666667,3
B001NAW0VS,3.0,1
B001NC8HQS,4.857142857142857,7
B001NC8HS6,5.0,8
B001NCB2V0,3.0,1
B001NCBYY0,5.0,1
B001NCCT5I,3.0,1
B001NCD3XA,1.0,1
B001NCGJKO,4.0,1
B001NCGMC4,3.0,1
B001NCGXPA,1.0,1
B001NCH1UQ,5.0,1
B001NCH3PY,5.0,1
B001NCI6LE,5.0,1
B001NCJX1Q,3.5,4
B001NCKEDM,1.0,1
B001NCKFK4,5.0,1
B001NCKH66,3.0,1
B001NCKJI2,5.0,1
B001NCM89K,4.0,4
B001NCM8GS,2.0,1
B001NCMLQK,4.0,1
B001NCMP66,3.0,1
B001NCN60A,1.0,1
B001NCNAKQ,3.0,1
B001NCP20C,3.0,1
B001ND2UFQ,5.0,1
B001NDEZ9A,5.0,1
B001NDFJUY,3.0,1
B001NDH23G,5.0,1
B001NDHL5K,5.0,1
B001NDHL8C,1.0,1
B001NDHLEG,5.0,1
B001NDHLQO,3.0,2
B001NDJG4E,5.0,1
B001NDZXV4,5.0,1
B001NE44E0,5.0,1
B001NFWRH0,1.0,1
B001NG332W,4.5,4
B001NG3XHC,5.0,1
B001NG71ZM,1.0,1
B001NG7242,5.0,2
B001NG72AG,4.0,1
B001NG72HO,5.0,1
B001NG72JW,5.0,1
B001NG72MO,4.0,2
B001NG72UQ,3.6666666666666665,3
B001NG72ZQ,5.0,1
B001NG8CM8,4.0,3
B001NGAS5W,2.0,1
B001NGASBG,4.0,1
B001NGASKC,4.0,2
B001NGASNY,4.0,1
B001NGASS4,4.0,1
B001NGAT0Q,2.0,2
B001NGAT2O,2.0,1
B001NGAT60,4.75,4
B001NGAT9W,5.0,1
B001NGATEM,4.0,1
B001NGATQA,1.0,1
B001NGAWD0,3.0,1
B001NGAY7O,1.0,1
B001NH07M0,4.0,1
B001NH093C,4.0,2
B001NH09R8,5.0,3
B001NH1W3I,2.0,2
B001NH1X0K,4.0,2
B001NH3YQG,5.0,5
B001NH3ZM4,2.0,2
B001NH40UA,5.0,3
B001NH5H48,4.0,1
B001NH5J4Q,5.0,3
B001NH727I,5.0,1
B001NH728M,5.0,5
B001NI0FJO,5.0,1
B001NI2MWM,2.0,1
B001NIRLZU,4.0,2
B001NIZU9Y,4.538461538461538,13
B001NIZUA8,4.538461538461538,13
B001NJGA7Y,4.0,12
B001NJI7GQ,4.5,24
B001NJJOCW,4.333333333333333,3
B001NJJVKM,1.0,1
B001NJKH9Q,4.0,1
B001NJKIQ8,5.0,1
B001NJMFP0,4.5,2
B001NJO1AM,5.0,1
B001NLH8EQ,5.0,1
B001NLN1OM,5.0,2
B001NLP4ZG,5.0,1
B001NN531Y,4.0,7
B001NNAUC6,3.870967741935484,31
B001NNB3X6,4.333333333333333,3
B001NO4A8K,5.0,1
B001NO6EA2,2.3333333333333335,3
B001NOEBHA,5.0,1
B001NSNIKM,3.0,1
B001NVEJKC,1.0,1
B001NXFXGE,4.333333333333333,3
B001NXHY8Y,4.414285714285715,140
B001NXM3GM,4.414285714285715,140
B001NXM3I0,4.414285714285715,140
B001NXOCRA,4.4,10
B001NY01C4,4.535714285714286,28
B001NYRMX0,3.0,1
B001NZLUYG,5.0,5
B001NZPFB0,4.612903225806452,31
B001NZQB7C,3.0,2
B001NZTESU,4.612903225806452,31
B001NZUBUU,4.684210526315789,19
B001NZUJBG,4.0,1
B001NZVW4O,4.684210526315789,19
B001NZVW80,4.612903225806452,31
B001NZVWF8,4.684210526315789,19
B001NZW2V6,3.5,2
B001NZX2AG,5.0,1
B001NZXWHO,4.7272727272727275,11
B001O023FK,4.445544554455446,101
B001O02SMS,3.0,1
B001O06KG8,5.0,2
B001O08SQI,4.75,4
B001O0BL9E,4.5,2
B001O17I36,4.8,5
B001O1Q0NA,4.616438356164384,73
B001O1VDXM,4.666666666666667,3
B001O226I2,4.333333333333333,3
B001O2DDL6,2.0,1
B001O2DDUM,4.285714285714286,7
B001O2DE1U,4.5,4
B001O2DEK6,4.333333333333333,9
B001O2DF6O,4.333333333333333,6
B001O2DGMC,4.444444444444445,9
B001O2DGY0,3.125,32
B001O2DH4Y,3.3333333333333335,27
B001O2DIUC,2.3333333333333335,3
B001O2F5WQ,4.333333333333333,9
B001O2F5XA,5.0,2
B001O2F61G,4.666666666666667,3
B001O2F64I,3.125,32
B001O2F6B6,2.3333333333333335,3
B001O2H9WU,4.411764705882353,17
B001O2H9Y8,4.5,2
B001O2HA10,2.8,5
B001O2HB5U,3.9166666666666665,12
B001O2HB78,4.2,5
B001O2HB9Q,4.25,4
B001O2HBIM,4.517241379310345,29
B001O2IWVW,2.3333333333333335,6
B001O2IX3Y,4.6,10
B001O2IX8E,3.125,32
B001O2IXCK,1.0,2
B001O2JDJ2,5.0,4
B001O2N48I,5.0,4
B001O2N48S,5.0,4
B001O2OFZY,5.0,6
B001O2QWWS,5.0,1
B001O3DQ2Q,4.0,1
B001O3DQUS,3.0,1
B001O3U7AK,4.466666666666667,15
B001O4EKJI,4.176470588235294,17
B001O4GMDU,5.0,1
B001O5UBDG,5.0,1
B001O6ZGH6,5.0,2
B001O7DEMY,5.0,1
B001O832FC,5.0,1
B001O832J8,5.0,1
B001O8API4,5.0,2
B001O8K2DM,5.0,2
B001O8KG74,4.0,5
B001O8KGFG,5.0,1
B001O8KIWC,5.0,1
B001O8KMCS,5.0,1
B001O8KPAW,5.0,1
B001O8KQP6,5.0,1
B001O8KR4Q,4.0,7
B001O8MJO2,5.0,1
B001O8MMUI,3.5,2
B001O8MPCI,5.0,2
B001O8MPDW,5.0,1
B001O8NLO4,5.0,1
B001O8NN24,5.0,2
B001O8NNUG,5.0,1
B001O8NRAC,5.0,4
B001O8PKV6,4.5,2
B001O8PMNW,4.0,1
B001O8PMQE,5.0,2
B001O8PSRW,4.75,4
B001OA9DUS,5.0,1
B001OCBSS6,4.75,4
B001OCBSZO,4.25,4
B001OCBT3U,3.9328358208955225,134
B001OCBTCG,5.0,1
B001OCBTEY,4.333333333333333,3
B001OCBTI0,3.0,3
B001OCBTKI,4.0,1
B001OCG0AM,5.0,1
B001OCG0O8,3.3333333333333335,3
B001OCG0Z2,5.0,3
B001OCG1A6,4.6,5
B001OCKI5U,4.2,5
B001OCKIBY,4.034965034965035,143
B001OCKIP0,4.1450777202072535,193
B001OCKIUA,4.5,2
B001OCKIZA,5.0,1
B001OD1DZI,2.0,1
B001OE6IT8,1.0,1
B001OF65VS,1.0,1
B001OFC4EA,5.0,1
B001OFCIOG,5.0,1
B001OFHM2Y,4.5,2
B001OGL256,5.0,1
B001OHA1X4,3.0,1
B001OHSUOQ,5.0,1
B001OHWTNO,5.0,1
B001OHX1ZY,4.44,50
B001OHX96U,5.0,1
B001OHX9A6,5.0,1
B001OI13VW,3.5,2
B001OI196Q,5.0,2
